開催日,シティ年度,大会名,会場名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,大会ID,詳細URL
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,5,25,0031833277,トリーヴァ,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/88ccYa-CAhaoz-xcD8Yc
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,5,25,0010164765,もり太,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/x8c8xK-atLh9y-D8xxDY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,5,25,0007409954,ショウ,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/QnNL6Q-DbdwIr-nnLHgg
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,5,25,0001971301,tofu,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/FVvVFk-8jPmyc-kwvfff
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,3,50,0037161839,わに丸,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/9nQgng-N3MrV7-Ng6LNL
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,3,50,0011822116,シューマイ,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/cY84Dx-dFVUCn-8Yc4KY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,2,75,0001269097,HaRu,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/LnLPgg-ULfEnA-QLgHnN
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,BOOKOFFSUPERBAZAARノースポート・モール店,神奈川県,オープン,1,100,0036110472,☆TERU☆,109319,https://www.pokemon-card.com/deck/confirm.html/deckID/g6NNQL-I1eGYt-HgNLnN
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高崎駅前,,オープン,3,50,0002347174,やさい,109269,https://www.pokemon-card.com/deck/confirm.html/deckID/pMUppp-I9ohyU-USEyXy
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高崎駅前,,オープン,3,50,0000323581,みぎしけん,109269,https://www.pokemon-card.com/deck/confirm.html/deckID/ngg66L-tmFkVD-HQNNLP
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高崎駅前,,オープン,2,75,0002431088,Gutyu,109269,https://www.pokemon-card.com/deck/confirm.html/deckID/pXXXyp-HDFeIG-yMypSU
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高崎駅前,,オープン,1,100,0000502872,yamato,109269,https://www.pokemon-card.com/deck/confirm.html/deckID/NiggHQ-c63LFN-6nH6Ln
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0029563858,ゲッスン,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/yyyy2p-2y1xMR-3SMMyX
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0009222252,しあわせくん,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/8x88JY-A5UKpe-4c4xDc
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0008418405,ドブカス,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/22yXpy-Z4OeTI-pypMXy
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0004008710,シェフ,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/ppSyp2-xNeadH-E2yyXU
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,3,50,0038370157,オニキュウ,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/kkF1fF-WcF3f1-FF5vvk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,3,50,0005017698,かずぅ,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/wvdFVV-5KOLj5-5Vvkfk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,2,75,0006858142,えぐー,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/Mpy3Sp-K0LnD3-y2pMXy
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,1,100,0029298763,ぜ,109268,https://www.pokemon-card.com/deck/confirm.html/deckID/MpSXpp-NRb9dH-RSS3Xy
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,5,25,0013539203,やまこ,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/xcKcDY-XMLPpQ-Y8x8DJ
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,5,25,0011201285,ヘラクロ,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/NQNHgN-5uOEEM-ggnngg
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,5,25,0003649428,干支,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/fFFkfF-qb8WiE-Fvkkf5
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,5,25,0000161693,きよね,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/vw5wkk-KrDjwo-FvVFfk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,3,50,0035859099,JAS,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/LQNPHn-jzv4Mv-g6LNLH
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,3,50,0004048589,アルゴン,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/x4ccca-ty3Cyl-J88aDY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,2,75,0018960701,ノッチ,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/D88Kcx-fwV50i-DJ4xY4
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 高田馬場,東京都,オープン,1,100,0001549852,クマペガ,109255,https://www.pokemon-card.com/deck/confirm.html/deckID/ySyyXp-FTdLBx-MXp2Mp
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,5,25,0032566855,ぺぺろんちぃの,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/yXpXpp-aCiEy4-yySpEX
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,5,25,0015084648,ちいちあ,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/EyyMpM-zgalIn-SyXS3M
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,5,25,0011938170,ダイ,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/vFkvkF-SX9PZp-kkwfVF
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,5,25,0003870615,********************,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/wkkfdV-CuO00U-fFkfvk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,3,50,0028442022,ねいびー,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/1kkffF-XzEpfv-kVvfFv
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,3,50,0001240423,あるぱん,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/c4DDa4-OKw8PG-8xKYc8
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,2,75,0034821345,くろこ,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/SMppEy-bcti13-SMMMXR
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,蔦屋書店 茂原店,,オープン,1,100,0006941415,たいやき,109254,https://www.pokemon-card.com/deck/confirm.html/deckID/DxYKx4-8ngaqz-8Y8ccY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0033056265,カロリィ,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/FkkFFk-50W8kb-FfvFFb
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0030122930,あっさー,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/vbFdkk-F66iyp-FkF1kf
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0029854570,とーゆ,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/Mpy3Mp-mYmKtb-yMpUSX
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0024323026,しをん,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/H9ggQn-OWGoB5-NgL6Lg
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0010024254,エド,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/KxDYYc-fqCdXG-GD8K84
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0005652367,MASUO,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/yyyMXy-LurLcr-ppSpMM
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0005032729,Osusix,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/cYcccD-FZkmlh-8Yc8c8
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,9,15,0004226509,たこやき,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/k1kFvF-3Xxhy0-FfFdvk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,5,25,0037240220,にわっち,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/FFfFFf-7mnoxJ-FkF5vk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,5,25,0028102036,茅森るか,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/yRpSXX-pQOjmy-3yUMyy
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,5,25,0026077833,たもつ,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/c8YxYD-LjSLHX-Jc88cc
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,5,25,0011935683,ジブ,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/96Nnnn-dROWko-ggHgNQ
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,3,50,0032507502,ムー,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/Yxx88K-8eHu8r-cGDDK8
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,3,50,0000416348,つるた,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/bfVkvw-4g7G7V-VkkVFF
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,2,75,0008015330,ゆめみ,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/LnHLQN-7g73gQ-ng6nNQ
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 本厚木駅前,神奈川県,オープン,1,100,0010526138,Soy（ソイ）,109235,https://www.pokemon-card.com/deck/confirm.html/deckID/3ypXyS-2Rc2og-SUMpp2
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0031025810,アイギス,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/KGYcD8-QtO97p-xcxxDc
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0012808683,しゅう,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/kvFVF5-Sk4HPD-5kVFdf
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0007738140,ヒロ,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/6QnnQn-N1TYho-gLiNQg
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0003676507,のっち,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/MU2MpX-rTD5Bl-U2XSyp
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,3,50,0011992495,しゅんしゅん,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/D88xK4-W38fn1-8DxcYY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,3,50,0001039283,ナツ,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/2U3XyS-pQuTnb-yMMXyp
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,2,75,0010228788,,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/XM3yEy-go8twd-SMMSMp
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,1,100,0036653430,ああああ,109234,https://www.pokemon-card.com/deck/confirm.html/deckID/8Y8Ycx-xTDbPA-aDccxc
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0033040730,Qooワ,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/Yc8x88-DpF1eV-cccD84
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0029514056,よっきゅん,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/XypUpp-IgzENL-SpyypX
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0017059181,けんや,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/Gx4cc8-QMLL3G-8DcYcY
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0010477896,薫,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/HLNNQH-p2gk8g-Ngngng
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0008988003,えねまる,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/VkvVFv-1cZ5Ib-5wkffk
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0006166919,ヨシ,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/LLnQ6g-p9ekCn-nPLNng
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0002682198,スドゥウ,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/UXMXpS-YLYD5Q-py2p3E
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,9,15,0000033882,くうパパ,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/8DYcY8-j8tVm0-JcYY8c
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,5,25,0032420911,やちまる,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/fFvkbv-LxO1Bq-vVFvVF
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,5,25,0018191257,くろひで,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/kfvVkf-L5dSdv-vvFf1k
2023-05-20,2023,シティリーグ2023 シーズン4 オープンリーグ,TSUTAYA 伊奈店,,オープン,5,25,0009665545,マサ,109139,https://www.pokemon-card.com/deck/confirm.html/deckID/kwkvfF-dIqSK5-vVFFvF
